Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
andino,hembra,995.157554213064,NA,18.971079201634588,negro,gordo,56.095921754926934
abisinio,hembra,575.2668651188947,21.579346329380073,NA,marrón oscuro,NA,47.53857598612752
peruano,hembra,674.776290265998,29.56568326510077,17.673188212287428,blanco,sano,42.98285528945222
peruano,hembra,760.4223598763181,30.114628879336756,17.039925035176886,tricolor,gordo,39.36376743392757
peruano,hembra,NA,24.293892454775452,19.310253176154767,rojizo,NA,48.44592611536067
peruano,hembra,NA,NA,19.325192128596136,blanco,NA,48.675089117972
andino,hembra,832.4426010586346,NA,19.53858585300261,marrón,sano,57.364439932515005
peruano,hembra,708.1781741461537,24.101837023130543,NA,marrón,NA,31.256813346317077
híbrido,hembra,NA,24.248001945945553,20.757322246579935,negro,NA,19.688294932953458
peruano,hembra,833.1324860010701,21.819837451024235,19.866484369135826,marrón,sano,22.25568451527387
andino,macho,860.0130050957297,22.382991136373445,NA,blanco,NA,16.446679776888715
peruano,macho,NA,23.457985595593875,NA,marrón,NA,58.81546440512226
andino,macho,752.5298522529911,NA,16.422261262442,marrón,gordo,45.81884184569056
peruano,hembra,767.7268842510831,25.407416341555315,18.182979708758477,tricolor,sano,30.97799181258686
andino,macho,608.8022097185687,NA,17.30736221749769,blanco,sano,33.16481765285771
andino,hembra,923.4339676136108,31.466311390368723,21.527118824868055,negro,sano,57.816380718110715
andino,hembra,701.9835797020302,29.767810987649565,20.051490534626183,pintado,sano,53.46216953729001
andino,macho,751.8624696477801,24.14998693450103,20.008991671213824,marrón,sano,57.196937655543586
andino,macho,655.6992409905861,24.31147688696983,15.992372208163037,negro,gordo,14.924683970789523
andino,macho,NA,NA,19.436571419976417,pintado,NA,40.43220307432924
peruano,macho,665.9181270910143,25.09633175018375,15.81668185323865,marrón,gordo,10.799463113473903
andino,hembra,826.5663494754922,23.880797254626295,21.019407671646743,negro,sano,34.5826480506483
híbrido,hembra,1090.3327997456695,NA,26.997845718759784,tricolor,flaco,39.95817178039742
peruano,macho,714.296113813601,24.394699001390208,18.471231891039665,marrón,sano,18.386359206939296
peruano,macho,732.4353689586769,NA,14.979421455314972,negro,gordo,46.69442419482182
americano,hembra,NA,29.086418980757937,21.68540741959364,negro,NA,50.70760464942335
andino,hembra,1003.5239630847266,29.02593522979382,19.270222758248032,negro,gordo,39.8254910999703
andino,macho,621.3153522664832,21.411029080370668,16.71797635084289,pintado,sano,43.976605294791256
peruano,hembra,617.3779837285026,21.456296876620332,17.64806209555626,blanco,sano,30.046895908072088
peruano,hembra,1088.802731187447,29.126377400144488,17.287228631294393,negro,obeso,25.449686516190248
andino,hembra,774.8771269939378,25.46849627032462,NA,blanco,NA,50.140839043237925
andino,macho,917.9775868006502,26.37868844238646,19.932922015513196,marrón,sano,38.71835397398023
peruano,hembra,920.5372786814994,19.11822584663091,18.170384124475248,marrón,gordo,12.212681313961449
peruano,macho,NA,21.880179831497205,15.7453515522712,blanco,NA,37.81846111351789
andino,macho,631.5297701469761,NA,18.52703126841323,negro,sano,26.82289012686002
andino,hembra,839.633829001283,32.9429916561809,19.91087032892797,marrón,sano,32.761873514615246
abisinio,hembra,NA,NA,15.756990811068995,gris,NA,59.314804185330026
andino,hembra,1053.903148789443,23.98158768220611,21.186462684327378,blanco,sano,52.3537062127068
peruano,hembra,748.6298971276846,26.185979323070978,19.08664851683735,tricolor,sano,23.137471034765664
peruano,hembra,851.7785177892948,31.06985304176958,NA,marrón,NA,31.26519667168266
andino,macho,825.5861826492031,NA,18.096747319947298,marrón,sano,19.278161591231715
andino,macho,650.0686090356077,NA,19.016062154272095,negro,sano,42.88112621442611
peruano,hembra,NA,24.165846219770284,17.401385268734938,negro,NA,12.980590733470354
americano,macho,812.3286776676846,28.371270523360028,22.30071907181972,blanco,sano,58.71050067022916
andino,macho,715.233278257653,22.272792909750834,16.917462558412584,negro,sano,22.385690239376753
peruano,macho,666.0302287601855,26.15745094017456,15.435366358676978,marrón,gordo,37.36909382493548
americano,macho,658.7906273325215,NA,19.840828276732427,marrón,sano,14.846926247903047
andino,macho,684.8144826354801,26.462703727492936,15.925004474848327,pintado,gordo,57.05699298621057
peruano,hembra,929.1962635001116,27.368463075837568,NA,marrón,NA,45.72145746247053
andino,hembra,822.0992321474899,NA,20.293053273585656,blanco,sano,58.96119168249873
híbrido,macho,696.4512253259228,37.510556440857776,15.93555166258663,tricolor,gordo,29.97490778844287
andino,macho,NA,23.98832840658044,16.91157835905056,marrón,NA,20.34954611610829
americano,macho,891.2248094613766,25.460674890526544,NA,negro,NA,61.28724122818415
andino,hembra,651.1684487408062,NA,19.410464322537756,negro,sano,31.554304908207246
andino,hembra,863.3110053229339,29.117860789576746,20.920564367448883,negro,sano,20.873374158607803
andino,hembra,936.4962843404268,28.82884444295069,NA,marrón,NA,37.17375570204669
andino,hembra,793.2653649669713,22.81339869468772,19.18070434631055,pintado,sano,37.76264404560541
andino,hembra,839.360228082018,27.41525022387359,21.384809306497583,negro,sano,44.07908800965075
andino,hembra,779.6134036439245,30.936473275700727,18.841107685915215,negro,sano,25.707811873594945
andino,macho,784.6347270148677,NA,18.054581498206492,negro,sano,43.47402187593065
americano,macho,593.7640041551302,25.467382692025193,NA,negro,NA,59.001783378947984
peruano,hembra,758.4096227746875,23.031204320670145,NA,blanco,NA,28.01873223230219
peruano,macho,623.866262301096,22.31770588751765,NA,tricolor,NA,36.52819642653165
andino,macho,641.0059233294164,23.64828285408088,16.639658810462294,marrón,sano,39.64922087689122
americano,hembra,925.7911714030452,28.445498891556568,22.111286089808576,marrón,sano,13.330811350483623
abisinio,hembra,715.9382743244767,21.66676440241222,15.950157396573326,gris,gordo,29.57991317586982
andino,hembra,722.2488441217488,NA,18.88328718735385,negro,sano,25.915065978185105
peruano,hembra,NA,21.660765149602167,18.21151674207195,blanco,NA,26.33850786061356
andino,macho,NA,28.555060922567375,17.681327352225274,negro,NA,24.446300101300608
andino,macho,687.2829680276694,23.243909226426428,18.73368186323841,negro,sano,55.04886012500953
andino,hembra,851.9943857916883,27.031365423665207,21.904729401602975,pintado,sano,39.086542116689365
andino,hembra,839.0051580457855,NA,20.576074428735655,negro,sano,34.905212300471334
andino,hembra,873.4452074122532,29.45630297152562,21.46946724100012,blanco,sano,18.111680921467332
híbrido,hembra,1210.4501692687977,22.32336652746809,22.756922258848565,marrón,sano,59.172365329657616
híbrido,macho,677.0887276647859,26.27458311956019,NA,tricolor,NA,40.42073009915822
andino,macho,779.801289580729,21.287313062773723,16.252294813565555,marrón,gordo,62.434883121326536
andino,hembra,588.8649950663906,NA,19.898584871458855,pintado,flaco,34.03353896452136
abisinio,hembra,684.9807958581425,NA,16.838801691997798,blanco,sano,43.8356176281252
peruano,hembra,752.516883515855,24.842146652215103,NA,rojizo,NA,40.61838736731147
peruano,macho,644.6493032517357,24.709013557625184,15.95240276502838,blanco,gordo,38.04348371726317
andino,hembra,999.9487622195486,31.64704030904025,19.848342048423547,negro,gordo,33.058812481130666
andino,hembra,680.3469732929512,NA,19.652485653934416,blanco,sano,20.44412208063364
abisinio,hembra,565.1392152335055,25.457385968303672,15.873600978473412,marrón oscuro,sano,55.32003455625702
andino,macho,NA,23.61209502566791,17.309908394134215,pintado,NA,26.371278608599862
andino,hembra,782.1590806632306,31.01508325434901,NA,blanco,NA,18.68332832492863
peruano,hembra,765.9202745767942,25.51162303589259,NA,negro,NA,60.79679539754508
híbrido,hembra,725.2578185532594,25.44500271501481,19.293782394039805,tricolor,sano,52.88877347250328
peruano,macho,577.9680385962146,26.019541877933456,16.374514567433806,marrón,sano,54.922483693358416
peruano,macho,672.5664521146967,NA,17.2540270327586,negro,sano,15.36613044398313
peruano,hembra,718.8219448511423,23.861669700855995,NA,marrón,NA,25.365508762093757
andino,hembra,905.6676343187852,NA,NA,marrón,NA,55.212573675180934
andino,hembra,947.4895789644568,25.156286101459106,21.32763075846643,blanco,sano,41.04035786186395
peruano,hembra,907.0765327713494,21.862749496861337,NA,blanco,NA,33.10128474542981
andino,hembra,792.4442875956123,25.39360476962069,NA,negro,NA,48.1094390859163
peruano,hembra,NA,NA,18.34303057078087,tricolor,NA,32.49953804473449
andino,macho,773.4462320670997,22.2988608896989,18.085754686941858,blanco,sano,45.49976239547985
peruano,hembra,768.2328569593737,25.753355652740836,NA,rojizo,NA,37.753962750925595
andino,hembra,805.9146072368897,28.236355739474824,NA,negro,NA,59.29064282828375
peruano,hembra,852.8276085682005,22.344263941618284,16.709993926265085,blanco,gordo,24.879290673058797
andino,macho,776.0652877094524,25.675497131636245,18.842301911735337,blanco,sano,21.065840883247724
andino,hembra,NA,27.98767451278164,21.02963218197971,pintado,NA,36.55369496286902
abisinio,hembra,NA,21.290365769870583,NA,gris,NA,37.563176623391385
peruano,macho,640.5694657290061,25.57823875267249,14.737062720935128,marrón,gordo,51.205625088050766
andino,hembra,763.7802654178611,25.56716437033784,19.149860610674356,marrón,sano,47.35377479423601
abisinio,hembra,NA,26.112363954510226,15.917277839664528,pintado,NA,58.366991694444835
peruano,hembra,NA,26.5509358499988,16.810390075934457,marrón,NA,27.078216730657896
andino,hembra,757.3275643442603,NA,20.437740980453263,marrón,sano,37.51241169974547
andino,hembra,775.4694968785984,28.943876258864265,NA,negro,NA,22.338785560528493
andino,hembra,991.3905184246232,24.9621755631256,19.560675892821795,pintado,gordo,23.984932401356552
andino,hembra,751.4489594883465,28.31469441851703,19.551430313829357,blanco,sano,17.85577368559217
abisinio,hembra,NA,22.253844843265583,16.04136837968927,blanco,NA,58.34032287170615
andino,hembra,821.8632003229562,27.170240802368,20.44978417225378,negro,sano,38.879889010692914
andino,hembra,790.420090487394,33.38560506705293,17.796297901955032,negro,sano,22.36348692640562
andino,hembra,924.2895743170794,23.695472924338993,19.654646415323157,blanco,sano,12.643844477473952
andino,macho,696.2268593715735,24.27801727180608,NA,blanco,NA,54.886302109601594
andino,macho,753.859412655255,25.17808980512614,16.35548316782123,negro,gordo,19.11060112995312
peruano,macho,694.7145253238469,23.955018351057635,15.653664704547891,blanco,gordo,28.306490753442706
peruano,hembra,788.060548362819,24.150557040961328,18.249947857087584,blanco,sano,21.674466057736687
americano,hembra,945.0904780061472,NA,NA,blanco,NA,20.853310937450104
peruano,hembra,741.4225514914125,NA,18.64456502290189,blanco,sano,61.11516927707765
andino,macho,717.3597340196546,25.069702913761027,18.514134370888307,negro,sano,17.40529802473232
híbrido,macho,842.4505606952054,18.35440945198211,NA,negro,NA,27.493361082689027
andino,macho,980.4033014789088,23.11790298531345,NA,marrón,NA,27.565333935359483
andino,hembra,687.9690657678902,26.94091038313516,19.796783253602044,blanco,sano,21.560021664607355
americano,macho,978.15632392745,26.81611274627406,NA,marrón,NA,41.8157005483107
andino,macho,598.4882724127781,23.02764620589737,NA,blanco,NA,58.67750259813293
abisinio,hembra,616.6974199663076,24.30912388822066,15.174450654644032,gris,gordo,25.299047552851498
peruano,hembra,649.5169003813814,30.291756765945475,17.808378604236864,negro,sano,52.93870812107912
andino,hembra,936.6441146341544,30.84088404874108,NA,marrón,NA,42.178660144791984
andino,macho,592.9134749880354,25.107466905925087,NA,marrón,NA,53.376097569181574
peruano,hembra,692.4839549488895,21.707153908760585,18.694241340116708,marrón,sano,18.27059651372381
peruano,macho,585.1787350073482,26.2285333607717,15.877699031554217,negro,sano,49.39779299491593
andino,macho,793.2208679568984,25.170385396618055,17.479924219457008,marrón,gordo,34.01811177268913
andino,macho,652.8272012091772,25.67314120536248,19.530609829060342,negro,sano,47.19143636894379
andino,hembra,800.1768239589046,28.376889960799225,21.12913775043307,negro,sano,22.299576448538485
peruano,hembra,793.9323112807792,NA,17.627638669126057,negro,gordo,16.366716695957074
andino,macho,657.5887923244173,27.584153712448977,17.653410254105083,pintado,sano,63.18372334246492
peruano,macho,545.5461402023158,23.20378847308074,NA,blanco,NA,25.30614539319088
abisinio,macho,587.9223440206794,NA,NA,blanco,NA,12.539084137715546
andino,hembra,905.9407852746426,28.227333409363272,NA,blanco,NA,50.74466051932539
andino,hembra,629.1164675089345,21.264170457762063,21.166939745872615,negro,flaco,39.084002782417016
andino,macho,699.0487434186834,NA,NA,negro,NA,22.904327692759896
andino,hembra,794.8053046891522,26.6817255014387,19.030140927562183,negro,sano,24.455039440730964
andino,hembra,NA,28.470760311291176,19.20100892417546,blanco,NA,19.795527379456892
americano,hembra,903.7799135409288,32.29806209054192,22.339765132924263,gris,sano,27.182280581081493
andino,macho,554.6336459688396,25.968645080530912,16.859596525464298,marrón,sano,11.10844221610557
andino,hembra,853.1865407409961,24.79438191281221,NA,negro,NA,24.827715030367443
andino,macho,NA,NA,17.812974490795195,blanco,NA,22.887300026504157
andino,hembra,NA,25.513062534619134,20.105749730528935,blanco,NA,18.99393340077552
americano,macho,906.7367821152204,26.5940400393772,20.983858486393505,marrón,sano,31.63425026894109
andino,hembra,745.3590303523441,30.99976988038963,NA,negro,NA,47.21139775359714
peruano,hembra,1026.7881757688742,NA,16.766354895419465,tricolor,obeso,32.61934095006268
híbrido,hembra,643.0409318718902,16.42338323288513,19.22090456452568,tricolor,sano,26.917328335978944
andino,hembra,NA,29.25899749705132,20.105016743128807,blanco,NA,35.797742609064315
híbrido,macho,1369.295435415795,27.514516659940355,23.27217149942047,tricolor,sano,38.13881242983083
andino,macho,667.265931774897,25.384722040914102,17.358764158565837,marrón,sano,26.858604048590376
andino,macho,730.6823745037109,NA,NA,negro,NA,35.111489965131
andino,hembra,700.1335048761773,30.185339649757,18.623757613706537,marrón,sano,55.34505059312819
peruano,hembra,885.0887320715105,23.21496079248623,18.06993688848034,marrón,gordo,48.16668517354348
híbrido,hembra,1430.9648608073771,15.717960015114842,NA,tricolor,NA,13.82323289297647
andino,macho,840.6254024142241,NA,NA,marrón,NA,55.20695257850771
andino,hembra,877.5465059894178,NA,18.30085061131931,negro,gordo,37.71958969902193
híbrido,hembra,913.8707490270232,35.901709363828125,16.100259920187277,negro,gordo,20.919946371027628
andino,hembra,1064.2666841952189,23.90762528836003,NA,negro,NA,19.828497915400035
peruano,hembra,844.4966431339589,26.403615743888224,18.210798402244908,tricolor,gordo,35.92023718292894
andino,macho,731.9062493254384,27.04725080534855,18.478319502963625,negro,sano,30.232779109209545
híbrido,hembra,NA,23.924586571898153,23.014696445142484,tricolor,NA,34.51145241601313
peruano,hembra,NA,23.154604009199023,18.56158121442022,blanco,NA,42.11679904452392
abisinio,hembra,626.8934678101751,26.915843123828548,16.72128232967148,blanco,sano,33.68004803640864
andino,macho,572.3186566742742,NA,16.517685995059225,blanco,sano,48.45836898156356
andino,macho,692.125030155913,22.27155698370927,18.352290919046244,negro,sano,38.295261903099345
abisinio,hembra,471.8764439840205,NA,16.61952195120503,marrón oscuro,sano,42.22525995357738
peruano,hembra,948.1346042546314,24.16760786416923,18.207753803016377,rojizo,gordo,40.518209940355895
andino,hembra,841.3778017650568,27.344699686634613,NA,negro,NA,46.51823251923589
andino,hembra,989.1723894548336,NA,19.53769111163798,negro,gordo,NA
peruano,hembra,896.3413687905519,NA,18.612026585559928,marrón,gordo,38.90085271585668
peruano,macho,834.2154079260293,20.9095294076536,NA,blanco,NA,33.40730140264003
andino,macho,NA,NA,18.492752214295365,negro,NA,23.766814983491315
andino,hembra,NA,NA,NA,negro,NA,32.621281031140356
andino,macho,560.5593484406944,27.187609811735236,NA,blanco,NA,50.00788183197519
andino,macho,819.5592183732921,29.665884877277005,19.873761385508093,marrón,sano,53.89741767618176
híbrido,macho,NA,21.02503935338851,NA,tricolor,NA,26.97011166323393
andino,macho,770.7622312810307,NA,16.485304030081316,negro,gordo,13.194127473954712
andino,macho,737.4157163946702,29.31029346691533,NA,blanco,NA,16.413189736054896
peruano,hembra,725.7286206450336,20.605513665243397,17.52430412554709,blanco,sano,43.163878492650355
híbrido,hembra,847.6065727805257,NA,15.61025992804441,tricolor,gordo,51.534979933706666
andino,hembra,884.1177664362641,31.085644464203913,18.831378333305924,blanco,sano,29.625501655615068
andino,hembra,791.0113763977761,26.623035514213964,21.248323502545297,blanco,sano,60.38098894248023
peruano,hembra,NA,29.70131787040284,NA,marrón,NA,46.96302795498335
peruano,macho,612.1918592513891,27.881926762151014,16.46599442155219,marrón,sano,12.115407346165266
americano,macho,712.906654147955,25.009982474179612,NA,marrón,NA,34.52669810266154
americano,macho,1107.2937719729985,25.369056454697745,18.925714462110985,marrón,gordo,34.05989083113502
andino,macho,731.1946838328366,23.99979268929863,18.655181503657676,marrón,sano,35.123916571849406
híbrido,hembra,585.7723238551596,15.264847838114362,NA,tricolor,NA,58.13216185160797
andino,macho,626.727425801457,25.167612318821053,17.546046013261215,negro,sano,25.98058200392193
híbrido,hembra,529.1819987110462,24.257345111524568,15.798338297511114,tricolor,sano,62.96600498480292
andino,hembra,803.639818515963,27.818737754880075,21.4570807924916,negro,sano,32.055332271748874
andino,hembra,NA,31.35598022053668,18.82378418884688,blanco,NA,19.835386622141183
peruano,hembra,736.5277237261901,31.792790959425822,16.94800799374113,blanco,gordo,48.24226594397019
híbrido,macho,743.4120574868685,NA,15.488997161314613,tricolor,gordo,31.812749099091175
andino,hembra,NA,26.265099934505965,19.57510601702401,blanco,NA,33.339549427003696
peruano,hembra,671.3569053757435,25.91200837545121,NA,negro,NA,52.926871248664995
peruano,hembra,NA,30.086031983882933,16.424316848926544,tricolor,NA,22.28196864462378
peruano,hembra,691.9472173860851,NA,NA,marrón,NA,44.49668106745749
peruano,hembra,909.6054433881046,28.983698035492917,NA,marrón,NA,34.05521990326116
andino,hembra,757.2405755907713,NA,NA,negro,NA,28.68871696719564
peruano,hembra,833.1802816784589,27.833007633763,16.4009188720837,marrón,gordo,48.377307920588265
peruano,hembra,677.7124321849395,27.08827349438287,19.5281778972876,negro,sano,64.78692447395395
andino,hembra,808.4853171779226,NA,19.848426736821107,negro,sano,14.878798857245346
andino,hembra,822.1032785290838,26.14917320623643,19.145445505161224,blanco,sano,48.6885353073809
andino,macho,642.0383642543994,27.57783923172852,17.339566086990878,blanco,sano,44.80390932498689
andino,macho,734.3713624326274,24.076698002230017,NA,negro,NA,11.23052649458802
andino,macho,879.0222146125772,NA,NA,marrón,NA,34.47031960238469
andino,macho,573.1221274027795,23.84773369446222,17.16199630756419,pintado,sano,59.23721789705266
peruano,hembra,819.9575596492787,17.506855029332026,NA,blanco,NA,35.97144383437635
americano,hembra,740.4259969697029,31.72544431612826,19.831673248653413,blanco,sano,62.186895365893925
peruano,hembra,595.8699399382417,24.96899281309037,16.96193604795974,negro,sano,60.361740372853134
americano,hembra,NA,30.73788407258644,22.417865535306017,blanco,NA,30.10589691145799
andino,macho,715.5597956647756,25.390189406062163,17.998111210028423,negro,sano,49.79020271274353
americano,macho,907.6076235090896,31.358659952208967,22.49597661880742,negro,sano,37.6031184863584
híbrido,macho,831.5011319971037,27.927310053284828,14.953559034920607,tricolor,obeso,53.014066566039915
andino,hembra,815.0255048702754,27.165015613595983,NA,negro,NA,36.91062373860247
andino,macho,804.1026370710274,NA,17.51932355461424,blanco,gordo,28.63867493076151
andino,hembra,683.8199917268437,27.81845405610411,18.847562419665792,blanco,sano,26.070377744215705
peruano,macho,632.9292674656056,22.982101169343384,16.528644735967834,marrón,sano,17.929321168147613
andino,hembra,NA,26.52614640663801,20.204568069176876,negro,NA,22.78680356127988
peruano,macho,585.1691786132835,23.991216724276892,NA,blanco,NA,50.80307266287319
peruano,macho,674.6864590864941,23.031464164210377,17.282006957085823,tricolor,sano,41.60378066419402
abisinio,hembra,461.5529012984984,21.7864751551798,16.73229981442211,marrón oscuro,sano,37.835404509614975
andino,hembra,781.414368593423,26.5681493597374,NA,negro,NA,49.17161196143696
andino,hembra,709.8689846330838,NA,19.909323770921215,marrón,sano,33.26407641714968
abisinio,hembra,672.6122488484027,23.273134846514203,16.268904053640227,pintado,gordo,33.86511795302525
andino,macho,708.7198872861013,22.97319624139314,16.597741917122008,negro,gordo,31.96317912122246
peruano,hembra,669.68626039327,28.159606477730907,16.860741065332288,blanco,sano,28.719281089118414
andino,macho,731.1186367385639,NA,NA,pintado,NA,27.11224372542477
peruano,hembra,815.8286732393461,NA,18.4557682746415,rojizo,sano,42.766718251592536
andino,macho,691.873861022355,26.1791384806558,16.650853779791795,marrón,sano,12.164545882053778
andino,macho,619.9964195655698,23.64560324200854,19.98825043172375,blanco,sano,17.84636802845472
andino,macho,765.5779845739091,21.74786832335783,18.399624769487353,negro,sano,53.112844848677724
andino,hembra,888.7095452719776,26.544402812845263,22.459216162305008,blanco,sano,47.575724232803786
peruano,hembra,NA,22.00500711541712,18.26138395428304,blanco,NA,37.24870171929486
andino,hembra,640.1760260232347,NA,18.876481948836343,marrón,sano,47.7945188236213
andino,macho,898.6945505897318,26.729331488009564,16.95913879263362,blanco,gordo,34.84734264536268
andino,hembra,830.3670604973044,24.17643489480062,NA,marrón,NA,19.701312709437033
andino,hembra,724.9154966417464,31.156864396484583,19.573067042931953,negro,sano,15.41723377634183
peruano,hembra,651.9312055820228,23.11720890421125,18.46259725849443,rojizo,sano,30.87744291406412
peruano,macho,710.7115923174421,NA,15.775301876450332,rojizo,gordo,31.659871439736214
andino,macho,742.2164587141302,NA,17.718135748845008,negro,sano,29.125505437834903
andino,hembra,756.8627638136669,22.691099894608215,20.650128277686612,negro,sano,33.62762697082334
híbrido,hembra,569.7523385171414,34.76632393630147,15.976178964615334,tricolor,sano,21.107178989601636
andino,macho,580.2481039338982,NA,17.858465314772065,pintado,sano,51.526602490880336
andino,macho,742.1792096804832,24.519175621779063,17.97291967282368,pintado,sano,10.642753560738967
peruano,hembra,918.4710212954848,25.426468935541713,17.361969844087778,rojizo,gordo,39.91033874038017
andino,macho,706.5330318099047,26.61660813779685,NA,blanco,NA,43.63789353938696
peruano,hembra,818.7712191419713,23.36803566934329,18.40976337614325,blanco,sano,59.39485129277676
andino,macho,451.89382156905583,NA,16.157119997208152,negro,sano,50.320581170650165
peruano,macho,778.8627951943296,24.45228858319033,NA,tricolor,NA,31.338067651500232
peruano,macho,648.7609757646815,24.065752884646876,16.75586631690033,tricolor,sano,18.553141854117765
peruano,macho,673.1856461680043,22.92215035224807,NA,blanco,NA,10.375199286006604
andino,hembra,817.5055260535826,27.46868386055431,21.77956375790767,negro,sano,NA
andino,hembra,769.1333805877947,NA,19.5810448049875,negro,sano,23.127903941430652
andino,hembra,778.8985771657678,26.038818564379905,18.50262605269646,marrón,sano,50.63838625058187
abisinio,hembra,470.78474322192073,NA,16.281791642072733,blanco,sano,19.775967909243704
híbrido,macho,NA,26.258795884833145,NA,negro,NA,31.223355760512643
andino,macho,814.1246420052055,27.796579575468083,18.34269926898688,marrón,sano,18.550286028837256
andino,hembra,949.7549514414776,26.89340953589364,17.86405806224002,negro,gordo,18.80679434376477
peruano,hembra,688.5714430961225,24.876915713233448,18.903158636727788,negro,sano,61.09811593840584
peruano,macho,658.4163565124571,NA,16.627792146715617,marrón,sano,57.07915429221302
andino,macho,792.6151746557379,25.532869911258913,NA,negro,NA,34.36740691374983
andino,macho,736.6900176396947,27.14938376197316,NA,blanco,NA,48.03027230897716
andino,hembra,1033.3332178755738,27.229509169464382,19.890182488763603,negro,gordo,24.309582350077605
peruano,macho,840.149410284892,NA,17.89651654725807,marrón,gordo,42.6201506846159
híbrido,hembra,510.17398119664335,27.411645953230575,NA,tricolor,NA,34.973310212104224
peruano,macho,748.2182204271027,23.90348171997281,15.224017368438128,rojizo,gordo,37.670511169943296
andino,hembra,NA,25.78654014294098,NA,blanco,NA,15.278738964261006
peruano,hembra,812.899460756427,21.342245045404155,NA,marrón,NA,48.25805156678777
andino,macho,768.8306187134284,21.652016611654265,18.474179514305813,marrón,sano,57.32873427748533
híbrido,macho,892.6266482606852,35.25668921969417,19.257516682963317,tricolor,sano,33.99197044923034
abisinio,hembra,712.8340520395113,25.474392529680937,16.182761789897672,pintado,gordo,28.909191056943445
andino,hembra,785.7090862550847,NA,20.086620488141104,blanco,sano,48.812525939180546
americano,macho,772.1686205933233,NA,19.460909743288635,marrón,sano,21.585074031218667
andino,hembra,NA,27.451461271890917,21.76116758714569,negro,NA,11.06522989495536
híbrido,hembra,1515.630294476297,32.450501540223776,18.362104168536774,tricolor,obeso,36.14678469122981
andino,macho,NA,28.0298277242378,19.4240291201377,blanco,NA,30.180441153521787
híbrido,macho,1129.156432466174,28.037648257376475,NA,pintado,NA,39.33048887043644
peruano,macho,620.0211175130328,22.463856673248927,16.508012557751616,negro,sano,36.55164700885847
andino,hembra,644.128558897056,33.09382531350559,NA,negro,NA,51.44774578080718
peruano,hembra,877.7085593173891,25.68749916187231,NA,marrón,NA,18.72459785594978
andino,macho,772.4280749310674,NA,18.84809488952611,negro,sano,45.75976712972187
andino,hembra,868.7683556763989,28.479914449071572,18.58352216140096,marrón,sano,38.61601313691609
peruano,hembra,677.8534909446548,20.44726580305693,NA,blanco,NA,33.99643588199761
andino,macho,621.9775817128385,NA,18.569803118432983,negro,sano,28.714635738030207
andino,hembra,714.5955076116476,25.9507576879128,20.756327385587756,marrón,sano,NA
peruano,macho,NA,NA,16.660781224609163,tricolor,NA,36.609518314572206
peruano,hembra,678.9355541475323,21.91935668434449,NA,negro,NA,12.153622241662758
peruano,hembra,790.940752937862,23.52356371177252,19.276297967261325,tricolor,sano,50.75300642254452
híbrido,macho,415.04566079801526,18.47708803876604,NA,tricolor,NA,23.573100757165392
abisinio,hembra,587.6318192126499,NA,NA,blanco,NA,40.165365057574846
peruano,hembra,1010.0606902442752,26.56615031393375,NA,marrón,NA,29.22813483575281
peruano,hembra,720.3469620656813,25.557559983055437,18.62760971419725,negro,sano,30.72872238060112
peruano,hembra,818.1258611942364,NA,NA,blanco,NA,36.26801820643689
andino,hembra,1034.397037973716,29.17604695084249,21.78975356603072,negro,sano,56.13179303188625
andino,hembra,702.3617987500961,27.11345335890814,NA,blanco,NA,57.7090025550149
peruano,hembra,754.1675180621264,23.626216145424692,18.47655494750606,blanco,sano,25.435388416068623
híbrido,hembra,740.7024483690216,NA,NA,tricolor,NA,46.8777490530327
andino,hembra,619.1132721086652,NA,20.86460305228096,pintado,flaco,47.05623689729914
andino,hembra,935.4161381778608,NA,18.494487856491507,negro,gordo,49.265395610875586
andino,macho,538.6598612405108,25.080493471956014,17.094302979085988,marrón,sano,17.87649190358775
peruano,macho,678.6643483077497,23.86786868523894,NA,blanco,NA,33.478053497145396
peruano,hembra,718.4956047180391,24.230426586812587,18.21752131284399,blanco,sano,11.414519887209808
peruano,macho,732.2092057969987,21.91134680852467,NA,tricolor,NA,61.0855982816498
peruano,macho,672.7833276071729,22.739531999582933,15.4756292519818,blanco,gordo,38.790760550135104
andino,hembra,833.5444726149472,25.697275053565296,19.68037407803042,marrón,sano,21.107280092219675
andino,macho,836.1074030417021,25.2641658299327,17.796430288767024,negro,gordo,45.736019281334634
andino,macho,652.1411798663177,23.48265802754994,17.828408164117633,blanco,sano,52.68372734100018
andino,macho,697.7651540692847,NA,18.16442950459876,blanco,sano,15.6452076254737
peruano,hembra,971.4819662657436,24.347632753210572,17.58874205306573,marrón,gordo,50.43925971191571
peruano,hembra,NA,30.98546922955575,NA,blanco,NA,53.76778490735148
peruano,hembra,NA,27.190489665273553,18.72838328797545,blanco,NA,34.56591539634235
andino,macho,NA,24.674025437357223,19.22169857309588,negro,NA,53.700449722962254
andino,macho,629.006316486749,26.14763166726623,19.43939435245615,negro,sano,21.10816295770049
andino,macho,671.664167266551,25.027772145578503,17.926415460661506,marrón,sano,17.285106051328977
peruano,hembra,823.0626277791466,30.86534326469089,NA,blanco,NA,22.6214931485743
andino,macho,638.9831537669858,24.725573418785636,18.822093306760618,blanco,sano,34.13885290898869
andino,macho,667.5544844549044,24.400872171754763,NA,marrón,NA,29.33507576760674
